Database,Schema,Table,Column,Data_Type,CONVERT,Size,Precision_Scale,is_nullable,Description,Trigger,MASK,USE?
Envio,dba,GROUP_BRANCH,FIN_ACHACCTYPEID,char,,2,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_ACHACCTYPEID_COM,char,,2,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_AJUSTEDDSO,numeric,,9,38/38,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_AMTTOBERECONCILED,numeric,,9,38/38,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_AMTTOBERECONCILEDNOTES,varchar,,250,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_CAT_CARTERA,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_CAT_CREDIT,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_CAT_VIACHECK,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_CLOSINGDAYCODE,varchar,,2,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_COLLECTMETHOD,char,N,2,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_COLLECTMETHOD_2,char,N,2,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_COMMISSIONMETHOD,varchar,,2,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_DEPDEPOSITCODE,varchar,,20,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_DEPDESCRIPTION,varchar,,50,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_DEPIDBANCO,char,Y,20,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_DEPIDCUENTABANCO,char,Y,20,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_DSO,numeric,,9,38/38,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_MONTHLYCLOSING,varchar,,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_RCC_ALLOWED,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_SCHEDULE,varchar,,25,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_STATUS,char,Y,2,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_STATUSCOMMENTS,varchar,,250,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_VIACHECK_COMXCHK,decimal,,5,38/38,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_VIACHECK_COMXCHKGR3000,decimal,,5,38/38,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_VIACHECK_COMXCHKTRSRY,decimal,,5,38/38,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_VIACHECK_PERGR3000,numeric,,5,38/38,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_VIACHECK_PERXCHK,numeric,,5,38/38,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_VIACHECK_PERXTRSRY,numeric,,5,38/38,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_VIACHECK_VALFEE,decimal,,5,38/38,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_VICHECK_NEXT_DATE_FEES,datetime,,8,23/3,TRUE,,,,
Envio,dba,GROUP_BRANCH,FIN_YEARLYINTERESTRATE,numeric,,9,38/38,TRUE,,,,
Envio,dba,GROUP_BRANCH,FLAG_COM_CHAIN,varchar,,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FLAG_GRUPO,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,FTPFILEVERSION,int,,4,10/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,GRO_COMPANYIDFOLIO,char,,10,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,GROUP_TYPE,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,ID_BRANCH_DEPOSITS,char,Y,10,0/0,TRUE,Has the code of the branch where the Deposits will be send on Direct Customer Trans. (Only for Banks),,,
Envio,dba,GROUP_BRANCH,ID_CASHIER_MODDEBITLIMIT,char,,10,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,ID_COUNTRY_SOURCE,varchar,,5,0/0,TRUE,"The country ID, foregin key to dba.country",,,
Envio,dba,GROUP_BRANCH,ID_CURRENCY_SOURCE,varchar,,2,0/0,TRUE,"Originator Currency; Refers to CURRENCY table (ex. D: Dollar, CL: Pesos...)",,,
Envio,dba,GROUP_BRANCH,ID_MAIN_BRANCH,char,N,4,0/0,FALSE,the Main Branch ID,,,
Envio,dba,GROUP_BRANCH,ID_PAYER_COMMISSION_MODE,char,,2,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,ID_PHASE,int,,4,10/0,TRUE,Accounting Phase,,,
Envio,dba,GROUP_BRANCH,IS_BANK,char,N,1,0/0,TRUE,"is the group branch a Bank? : Y- Yes, N - No",,,
Envio,dba,GROUP_BRANCH,MO_DAILY_LIMIT,numeric,,9,38/38,TRUE,,,,
Envio,dba,GROUP_BRANCH,MO_SEASON_LIMIT,numeric,,9,38/38,TRUE,,,,
Envio,dba,GROUP_BRANCH,MODE_TRANS_GROUP,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,MODEM_GROUP,char,,15,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,NAME_MAIN_BRANCH,char,Y,40,0/0,FALSE,the Main Branch Name,,,
Envio,dba,GROUP_BRANCH,NEXT_EXCHANGE,numeric,,9,38/38,TRUE,,,,
Envio,dba,GROUP_BRANCH,NEXT_EXCHANGE_VALID_FROM,datetime,,8,23/3,TRUE,,,,
Envio,dba,GROUP_BRANCH,NEXT_EXCHANGE_VALID_TO,datetime,,8,23/3,TRUE,,,,
Envio,dba,GROUP_BRANCH,PASTDUE_INACTIVATION,char,N,1,0/0,TRUE,"Defines if the agency should be automnaticaly inactive according past due rules (Y: Yes, N: No, E: Email Notification Only)",,,
Envio,dba,GROUP_BRANCH,PAYER_ALLOW_MOD,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_BUSINESS_HOURS,varchar,,250,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_CALLCENTER_BUSINESS_HOURS,varchar,,250,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_CALLCENTER_WEEKEND_HOURS,varchar,,250,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_CAN_CHARGE,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_CAN_INTERFASE,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_CANCELATION_RESPONSE_IN_MINUTES,int,,4,10/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_CANCELATION_RESPONSE_IN_MINUTES_WKNDS,int,,4,10/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_DEPOSITS_VERIFY_ACC_HOLDER,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_ID_REQUIREMENTS,varchar,,250,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_IDENTIFIES_ORDER_BY,varchar,,50,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_LIMIT_PER_DAY,money,,8,19/4,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_LIMIT_PER_DAY_NOTES,varchar,,100,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_LIMIT_PER_MONTH,money,,8,19/4,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_LIMIT_PER_MONTH_NOTES,varchar,,100,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_LIMIT_PER_YEAR,money,,8,19/4,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_LIMIT_PER_YEAR_NOTES,varchar,,100,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_MANUAL_PAYMENTS,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_MAX_AMOUNT,money,,8,19/4,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_MAX_AMOUNT_NOTES,varchar,,100,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_MIN_AMOUNT,money,,8,19/4,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_MOD_CHARGE,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_MOD_INTERFASE,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_MODIFICATION_RESPONSE_IN_MINUTES,int,,4,10/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_MODIFICATION_RESPONSE_IN_MINUTES_WKNDS,int,,4,10/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_NAT_CLOSING,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_NETWORK_PAYMENT,varchar,,10,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_NOTIFIES_BENEFICIARY,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_ORDER_AVAILABILITY_IN_MINUTES,int,,4,10/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_ORDER_AVAILABILITY_IN_MINUTES_WKNDS,int,,4,10/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_ORDER_EXPIRATION_IN_DAYS,int,,4,10/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_PICKUP_INSTRUCTIONS,varchar,,250,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_REQUIRE_ID_TO_PICKUP,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_REQUIRES_FOLIO_TO_PICKUP,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_TIME_TO_SEND_PAYMENT_RECEIPT,int,,4,10/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_TYPE_CLOSING,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_TYPE_CLOSING_BALANCE,numeric,,9,38/38,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_TYPE_FUNDING,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_WEB_INTERFASE,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PAYER_WEEKEND_HOURS,varchar,,250,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,PRIORIDAD_GROUP_BRANCH,numeric,,5,38/38,TRUE,the Main Branch priority group,,,
Envio,dba,GROUP_BRANCH,REVIEW_CREDIT_TOP_ON,datetime,,8,23/3,TRUE,"After this date, credit modifications are allowed. If null credit modifications are allowed.",,,
Envio,dba,GROUP_BRANCH,STATE_GROUP_BRANCH,char,Y,5,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,SYNC_COMPASS,smallint,,2,5/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,TIME_TRANS,datetime,,8,23/3,TRUE,,,,
Envio,dba,GROUP_BRANCH,TOP_CREDIT,numeric,,9,38/38,TRUE,Defines the maximun credit allowed for weekdays,,,
Envio,dba,GROUP_BRANCH,TOP_CREDIT_WKND,numeric,,9,38/38,TRUE,Defines the maximun credit allowed for weekends,,,
Envio,dba,GROUP_BRANCH,TRANSMITION_STATUS,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,TYPE_GROUP,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH,USES_FOLIO,char,N,1,0/0,TRUE,,,,
Envio,dba,GROUP_BRANCH_PHASE,ID_PHASE,int,,4,10/0,FALSE,the group branch phase ID,,,
Envio,dba,GROUP_BRANCH_PHASE,NAME_PHASE,varchar,,50,0/0,TRUE,the group branch phase name,,,
Envio,dba,GROUP_TYPE,DESCRIPT,varchar,,50,0/0,TRUE,Payer group type description,,,
Envio,dba,GROUP_TYPE,GROUP_TYPE,varchar,,5,0/0,TRUE,Payer group type ID,,,
Envio,dba,GROUP_TYPE,SORT_ORDER,int,,4,10/0,TRUE,Display order,,,
ViaChecks,Viacheck,HistoricalOnHoldRelease,CheckId,int,,4,10/0,FALSE,foreign key to dbo.checktable.checkid,,,
ViaChecks,Viacheck,HistoricalOnHoldRelease,CheckStatus,int,,4,10/0,FALSE,,,,
ViaChecks,Viacheck,HistoricalOnHoldRelease,HistoricalId,bigint,,8,19/0,FALSE,,,,
ViaChecks,Viacheck,HistoricalOnHoldRelease,HoldDate,datetime,,8,23/3,FALSE,,,,
ViaChecks,Viacheck,HistoricalOnHoldRelease,IdHoldGroup,int,,4,10/0,FALSE,,,,
ViaChecks,Viacheck,HistoricalOnHoldRelease,idVoidReason,smallint,,2,5/0,TRUE,,,,
ViaChecks,Viacheck,HistoricalOnHoldRelease,idVoidSubReason,smallint,,2,5/0,TRUE,,,,
ViaChecks,Viacheck,HistoricalOnHoldRelease,ProcessedDate,datetime,,8,23/3,FALSE,,,,
ViaChecks,Viacheck,HistoricalOnHoldRelease,ProcessedUser,varchar,,50,0/0,FALSE,,,,
ViaChecks,Viacheck,HistoricalOnHoldRelease,ProcessedUser,tAppName,,50,0/0,FALSE,,,,
ViaChecks,Viacheck,HistoricalOnHoldRelease,Review,bit,,1,1/0,TRUE,,,,
ViaChecks,Viacheck,HistoricalOnHoldRelease,ReviewDate,datetime,,8,23/3,TRUE,,,,
Envio,dba,HISTORY_INVENTORY_MARKET,AVG_RATE,numeric,,5,38/38,FALSE,Average of the cost for indicator,,,
Envio,dba,HISTORY_INVENTORY_MARKET,DATE,datetime,,8,23/3,FALSE,Date of the indicador,,,
Envio,dba,HISTORY_INVENTORY_MARKET,DOLLAR,numeric,,9,38/38,FALSE,Amount in dollar of indicator,,,
Envio,dba,HISTORY_INVENTORY_MARKET,GROUP_TYPE,char,Y,5,0/0,FALSE,Id Group of payer,,,
Envio,dba,HISTORY_INVENTORY_MARKET,ID_CURRENCY,varchar,,3,0/0,TRUE,id Currency Market,,,
Envio,dba,HISTORY_INVENTORY_MARKET,INFO_TYPE,varchar,,50,0/0,FALSE,Name of indicator,,,
Envio,dba,HISTORY_INVENTORY_MARKET,NEW_PURCHASE,float,,8,53/0,TRUE,Purchase rate inventory,,,
Envio,dba,HISTORY_INVENTORY_MARKET,NUM_ORDERS,int,,4,10/0,TRUE,Number of transactions of indicator,,,
Envio,dba,HISTORY_INVENTORY_MARKET,PESOS,numeric,,9,38/38,FALSE,Amount in pesos of the market,,,
Envio,dba,HISTORY_INVENTORY_MARKET,viatasa_agencia,numeric,,9,38/38,TRUE,Amount Viatasa Agency,,,
Envio,dba,HISTORY_INVENTORY_MARKET,viatasa_via,numeric,,9,38/38,TRUE,Amounth Viatasa Viamericas,,,
Envio,dba,LOCATION,ADDRESS,varchar,,60,0/0,TRUE,the location address,,,
Envio,dba,LOCATION,BUSINESS_HOURS,varchar,,200,0/0,TRUE,The location business hours,,,
Envio,dba,LOCATION,CURRENCY_PAY_BRANCH,char,N,1,0/0,TRUE,Currency used to pay Viamericas,,,
Envio,dba,LOCATION,DATE_CRE_BRANCH,datetime,,8,23/3,TRUE,date when the location was created,,,
Envio,dba,LOCATION,FAX,varchar,,15,0/0,TRUE,the location fax number,,,
Envio,dba,LOCATION,FLAG_VIACHECK,char,N,1,0/0,TRUE,"Is the location available for ViaCheck? Y - Yes, N - No",,,
Envio,dba,LOCATION,GEO_PRECISION,char,N,1,0/0,TRUE,,,,
Envio,dba,LOCATION,ID_CHAIN,varchar,,9,0/0,FALSE,The chain ID,,,
Envio,dba,LOCATION,ID_CITY,char,Y,5,0/0,TRUE,the location address city ID,,,
Envio,dba,LOCATION,ID_COUNTRY,char,Y,5,0/0,FALSE,the location address country ID,,,
Envio,dba,LOCATION,ID_FLAG_LOCATION,char,Y,1,0/0,TRUE,"the location flag : A - Active,  I - Inactive",,,
Envio,dba,LOCATION,ID_LOCATION,varchar,,6,0/0,FALSE,The location ID,,,
Envio,dba,LOCATION,ID_SALESFORCE,varchar,,50,0/0,TRUE,The location account ID at Salesforce,,,
Envio,dba,LOCATION,ID_STATE,char,Y,5,0/0,TRUE,the location address state ID; foreing key to dba.states,,,
Envio,dba,LOCATION,ID_STATUS_BRANCH,char,N,1,0/0,TRUE,"the location status : O - Open,  C - Closed",,,
Envio,dba,LOCATION,ID_TERRITORY,varchar,,10,0/0,TRUE,The territory the location is located,,,
Envio,dba,LOCATION,LAST_STATUS_COMMENT,varchar,,200,0/0,TRUE,the comment when last status change,,,
Envio,dba,LOCATION,LATITUD,varchar,,20,0/0,TRUE,the location latitude coodinates,,,
Envio,dba,LOCATION,LOCATION_NOTES,varchar,,300,0/0,TRUE,the location creation notes,,,
Envio,dba,LOCATION,LONGITUD,varchar,,20,0/0,TRUE,the location  longitude coordinates,,,
Envio,dba,LOCATION,MODEM_BRANCH,varchar,,15,0/0,TRUE,,,,
Envio,dba,LOCATION,NAME_LOCATION,varchar,,60,0/0,TRUE,the location name,,,
Envio,dba,LOCATION,PHONE_1,varchar,,15,0/0,TRUE,the location primary phone,,,
Envio,dba,LOCATION,PHONE_2,varchar,,15,0/0,TRUE,the location secondary phone,,,
Envio,dba,LOCATION,ZIP_CODE,numeric,,5,38/38,TRUE,the location address zip code,,,
Envio,dba,LOCATION,ZIP_CODE_V,nvarchar,,40,0/0,TRUE,,,,
Envio,dba,LOCATION,ZIP_CODE_V,sysname,,40,0/0,TRUE,,,,
Envio,dba,LOCATION,ZIP4CODE_LOCATION,char,,4,0/0,TRUE,the location address zip code 4 digits,,,
Envio,Fraud,ML_Fraud_Score,SCORE_OLD,numeric,,9,38/38,TRUE,,,,Old/Not Used/Needed
Envio,Fraud,ML_Fraud_Score,WAS_FRAUD_OLD,bit,,1,1/0,TRUE,,,,Old/Not Used/Needed
Envio,Fraud,ML_Fraud_Score,DATE_CREATED,datetime,,8,23/3,TRUE,Row creation date,,,
Envio,Fraud,ML_Fraud_Score,DATE_PROCESSED,datetime,,8,23/3,TRUE,Date when the transaction was fraud scored,,,
Envio,Fraud,ML_Fraud_Score,DATE_RECEIVER,datetime,,8,23/3,TRUE,Date when the transaction was made,,,
Envio,Fraud,ML_Fraud_Score,ID,bigint,,8,19/0,FALSE,"Consecutive number, primary key",,,
Envio,Fraud,ML_Fraud_Score,ID_BRANCH,char,Y,10,0/0,FALSE,Branch ID where the transaction was made,,,
Envio,Fraud,ML_Fraud_Score,ID_RECEIVER,numeric,,9,38/38,FALSE,Consecutive number of the transaction per Branch,,,
Envio,Fraud,ML_Fraud_Score,IS_AT_VECTOR,datetime,,8,23/3,TRUE,"the transaction was vectorized? 1 - Yes, 0 - No",,,
Envio,Fraud,ML_Fraud_Score,IS_PROCESSED,bit,,1,1/0,TRUE,"the transaction was scored? 1 - Yes, 0 - No",,,
Envio,Fraud,ML_Fraud_Score,IS_PROCESSING,bit,,1,1/0,TRUE,"the transaction is being processed? 1 - Yes, 0 - No",,,
Envio,Fraud,ML_Fraud_Score,MATRIX_CATEGORY,varchar,,50,0/0,TRUE,Quadrant at the consusion matrix,,,
Envio,Fraud,ML_Fraud_Score,SCORE,numeric,,9,38/38,TRUE,Final fraud score for the transaction,,,
Envio,Fraud,ML_Fraud_Score,SCORE_1,numeric,,9,38/38,TRUE,Score for model 1,,,
Envio,Fraud,ML_Fraud_Score,SCORE_2,numeric,,9,38/38,TRUE,Score for model 2,,,
Envio,Fraud,ML_Fraud_Score,WAS_FRAUD,bit,,1,1/0,TRUE,"Was it classified as Fraud?: 1 - Yes, 0 - No",,,
Envio,dba,MODIFICATION_REASONS,DESC_MODIFICATION_REASON,varchar,,30,0/0,FALSE,Modification reason description,,,
Envio,dba,MODIFICATION_REASONS,ID_MODIFICATION_REASON,char,N,3,0/0,FALSE,Modification reason ID,,,
Envio,dba,MODO_PAGO,ACCOUNT_REQUIRED,bit,,1,1/0,FALSE,is an account required to do the payment,,,
Envio,dba,MODO_PAGO,ASYNC_INTERFACE,bit,,1,1/0,FALSE,is the interface asyncronic,,,
Envio,dba,MODO_PAGO,FRIENDLY_NAME,varchar,,50,0/0,TRUE,Payment Mode friendly name,,,
Envio,dba,MODO_PAGO,ID_FLAG,char,N,1,0/0,TRUE,"A = Active, I = Inactive",,,
Envio,dba,MODO_PAGO,id_modo_pago,char,N,1,0/0,FALSE,Payment Mode ID,,,
Envio,dba,MODO_PAGO,ID_MODO_PAGO_PRIMARY,char,N,1,0/0,TRUE,,,,
Envio,dba,MODO_PAGO,NOM_MODO_PAGO,varchar,,20,0/0,FALSE,Payment mode name,,,
Envio,dba,MODO_PAGO,USE_CUBRIMIENTO,char,N,1,0/0,FALSE,,,,
ViaChecks,Viacheck,OnHoldCategories,DescriptionCategory,tAppName,,100,0/0,FALSE,,,,
ViaChecks,Viacheck,OnHoldCategories,DescriptionCategory,varchar,,100,0/0,FALSE,,,,
ViaChecks,Viacheck,OnHoldCategories,ExceptionsPriority,smallint,,2,5/0,TRUE,,,,
ViaChecks,Viacheck,OnHoldCategories,IdCategory,int,,4,10/0,FALSE,,,,
ViaChecks,Viacheck,OnHoldCategories,NameCategory,varchar,,50,0/0,FALSE,,,,
ViaChecks,Viacheck,OnHoldCategories,NameCategory,tAppName,,50,0/0,FALSE,,,,
ViaChecks,Viacheck,OnHoldCategories,priority,smallint,,2,5/0,TRUE,,,,
ViaChecks,Viacheck,OnHoldCategories,status,bit,,1,1/0,FALSE,,,,
ViaChecks,Viacheck,OnHoldCategoriesAndGroups,IdCategory,int,,4,10/0,FALSE,,,,
ViaChecks,Viacheck,OnHoldCategoriesAndGroups,IdGroup,int,,4,10/0,FALSE,,,,
Envio,dba,PAYMENT,CD_ADDITIONAL_FIXED,numeric,,9,38/38,TRUE,Fijo Adicional por usar este metodo de pago en Customer Direct,,,
Envio,dba,PAYMENT,CD_ADDITIONAL_PERC,numeric,,5,38/38,TRUE,Porcentaje Adicional por usar este metodo de pago en Customer Direct,,,
Envio,dba,PAYMENT,ID_PAYMENT,char,N,2,0/0,FALSE,Payment method ID,,,
Envio,dba,PAYMENT,NAME_PAYMENT,char,Y,20,0/0,FALSE,Payment method description,,,
Envio,dba,RATE_GROUP_AGENT,DATE_UPGRADE,datetime,,8,23/3,TRUE,Date limit for clear configuration,,,
Envio,dba,RATE_GROUP_AGENT,ID_BRANCH,char,Y,10,0/0,FALSE,Agency configured for rate,,,
Envio,dba,RATE_GROUP_AGENT,ID_COUNTRY,char,Y,5,0/0,FALSE,Id country source configuration,,,
Envio,dba,RATE_GROUP_AGENT,ID_COUNTRY_RATE,char,Y,5,0/0,FALSE,Id country detination of rate configuration,,,
Envio,dba,RATE_GROUP_AGENT,ID_CURRENCY_SOURCE,varchar,,2,0/0,FALSE,id currency source configuration,,,
Envio,dba,RATE_GROUP_AGENT,ID_CURRENY,char,Y,2,0/0,FALSE,id currency detination configuration,,,
Envio,dba,RATE_GROUP_AGENT,ID_MAIN_BRANCH,char,N,4,0/0,FALSE,id payer market,,,
Envio,dba,RATE_GROUP_AGENT,ID_MODO_PAGO,char,Y,2,0/0,FALSE,id mode pay in destination,,,
Envio,dba,RATE_GROUP_AGENT,ID_RATE_TYPE,int,,4,10/0,TRUE,id rate type and level of rate,,,
Envio,dba,RATE_GROUP_AGENT,ID_STATE,char,Y,5,0/0,FALSE,id state of the agency,,,
Envio,dba,RATE_GROUP_AGENT,LIMIT_INF_RATE,numeric,,9,38/38,FALSE,Limit inferior configurated,,,
Envio,dba,RATE_GROUP_AGENT,LIMIT_SEND_RATE,numeric,,9,38/38,FALSE,Limit amount send,,,
Envio,dba,RATE_GROUP_AGENT,LIMIT_SUP_RATE,numeric,,9,38/38,FALSE,Limit superior configurated,,,
Envio,dba,RATE_GROUP_AGENT,PLUS_BASE,numeric,,9,38/38,TRUE,value level for rate,,,
Envio,dba,RATE_GROUP_AGENT,PLUS_WEEKEND,numeric,,9,38/38,TRUE,temp for weekend,,,
Envio,dba,RATE_GROUP_AGENT,RATE,numeric,,9,38/38,FALSE,"value rate configuration sum(temp, level, cost, base)",,,
Envio,dba,RATE_GROUP_AGENT,TEMP_RATE_MOD,numeric,,9,38/38,TRUE,value of temp por cost,,,
Envio,dba,RATE_GROUP_AGENT,TEMP_RATE_VALID_THRU,datetime,,8,23/3,TRUE,Date limit clear value temp,,,
Envio,dba,RATE_GROUP_STATE_DELIVERY,ID_COUNTRY,char,Y,5,0/0,FALSE,"The country ID, foregin key to dba.country",,,
Envio,dba,RATE_GROUP_STATE_DELIVERY,ID_COUNTRY_RATE,char,Y,5,0/0,FALSE,"The country ID destination, foregin key to dba.country",,,
Envio,dba,RATE_GROUP_STATE_DELIVERY,ID_CURRENCY_SOURCE,varchar,,2,0/0,FALSE,"Originator Currency; Refers to CURRENCY table (ex. D: Dollar, CL: Pesos...)",,,
Envio,dba,RATE_GROUP_STATE_DELIVERY,ID_CURRENY,char,Y,2,0/0,FALSE,"Refers to CURRENCY table (ex. D: Dollar, CL: Pesos...)",,,
Envio,dba,RATE_GROUP_STATE_DELIVERY,ID_MAIN_BRANCH,char,N,4,0/0,FALSE,Foreign key to dba.group_branch table,,,
Envio,dba,RATE_GROUP_STATE_DELIVERY,ID_MODO_PAGO,char,Y,2,0/0,FALSE,,,,
Envio,dba,RATE_GROUP_STATE_DELIVERY,ID_RATE_TYPE,int,,4,10/0,TRUE,Foreign key to table Rate_Type,,,
Envio,dba,RATE_GROUP_STATE_DELIVERY,ID_STATE,char,Y,5,0/0,FALSE,,,,
Envio,dba,RATE_GROUP_STATE_DELIVERY,LIMIT_INF_RATE,numeric,,9,38/38,FALSE,,,,
Envio,dba,RATE_GROUP_STATE_DELIVERY,LIMIT_SEND_RATE,numeric,,9,38/38,FALSE,,,,
Envio,dba,RATE_GROUP_STATE_DELIVERY,LIMIT_SUP_RATE,numeric,,9,38/38,FALSE,,,,
Envio,dba,RATE_GROUP_STATE_DELIVERY,RATE,numeric,,9,38/38,FALSE,,,,
Envio,dba,RATE_TYPE,CALCULATED_SPREAD_PERCENTAGE,numeric,,9,38/38,TRUE,,,,
Envio,dba,RATE_TYPE,CALCULATED_FROM_ID_RATE_TYPE,int,,4,10/0,TRUE,,,,
Envio,dba,RATE_TYPE,CALCULATED_SPREAD,numeric,,9,38/38,TRUE,,,,
Envio,dba,RATE_TYPE,CONVERTER_ID_RATE_TYPE,int,,4,10/0,TRUE,,,,
Envio,dba,RATE_TYPE,ID_COUNTRY,char,Y,5,0/0,FALSE,"The country ID, foregin key to dba.country",,,
Envio,dba,RATE_TYPE,ID_COUNTRY_SOURCE,varchar,,3,0/0,TRUE,"The country ID, foregin key to dba.country",,,
Envio,dba,RATE_TYPE,ID_CURRENCY,char,Y,2,0/0,FALSE,"Refers to CURRENCY table (ex. D: Dollar, CL: Pesos...)",,,
Envio,dba,RATE_TYPE,ID_CURRENCY_SOURCE,varchar,,2,0/0,TRUE,"Originator Currency; Refers to CURRENCY table (ex. D: Dollar, CL: Pesos...)",,,
Envio,dba,RATE_TYPE,ID_RATE_TYPE,int,,4,10/0,FALSE,Primary key of the table,,,
Envio,dba,RATE_TYPE,NAME_RATE_TYPE,varchar,,40,0/0,TRUE,,,,
Envio,dba,RATE_TYPE,RATE,numeric,,9,38/38,FALSE,,,,
Envio,dba,RATE_TYPE,RATE_CALC,char,N,1,0/0,TRUE,,,,
